Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.75,0.0,23.75,23.75,0.0,0.0,0.0,23.75,IM,3,1.1989,12.5997,26.7536,0.0504,4.575,43.9,0.1193,2545.6875,9.1256,147.4843,1.5259,102.8724,1.7125,6.6989,4.2509,57.27,6.2535,1.9896,7.3325,104.125,129.2625,154.04,42.5463,0.3837,0.2539,0.5463,13.8225,0.0333,485.6281,3.6988,6.0637,0.1053,37.0869,0.4097,1.0914,0.0958,12.844,1.5851,0.4604,1.3621,34.3781,46.9241,37.8005,20.7284,0.0298,0.072,0.1283,0.408,0.3413,0.2063,0.4948,0.1149,0.4585,0.2643,0.1832,0.0313,0.2263,0.277,0.2481,0.2332,0.4183,0.4789,0.2742,0.6264,0.0921,0.3392
0.0,12.5,31.25,0.0,12.5,25.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-14.6473,12.8351,1.6865,0.065,7.25,25.25,0.2816,1924.5625,7.4081,128.7375,1.7488,54.2443,1.6875,4.3844,4.6931,56.9875,7.5806,2.3738,10.375,106.0,211.4375,163.375,76.1875,0.3046,0.4612,2.0,2.0,0.0572,165.8125,1.2269,6.5297,0.1338,3.7967,0.4297,0.2038,0.3052,6.1625,1.0418,0.4295,2.675,47.75,42.2266,20.35,28.7797,0.0631,0.1689,0.3026,0.0869,0.2253,0.0969,0.2112,0.0811,0.0765,0.2747,0.0595,0.069,0.1297,0.1675,0.198,0.2941,0.5846,0.2662,0.1623,0.4469,0.2545,0.4463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0030003,0.0,20.0120012,9.9909991,0.0,0.0,15.00150015,24.99249925,BCC,4,2.1879,12.8404,13.9042,0.0491,4.3,42.8971,0.1191,2369.1701,8.3529,150.449,1.4595,100.6079,1.7999,6.3075,4.1815,51.5054,5.567,1.8206,7.5653,107.4437,103.0954,134.2303,31.4134,0.396,0.224,0.42,14.7469,0.0387,377.4766,3.2331,7.0895,0.1126,39.4209,0.3201,0.9033,0.1502,10.3169,1.1076,0.3517,1.581,40.9406,25.0718,26.9208,11.4075,0.017,0.0414,0.1066,0.437,0.3877,0.1821,0.4771,0.0813,0.4893,0.2223,0.1794,0.0386,0.2201,0.243,0.2247,0.2375,0.4088,0.3275,0.2219,0.4678,0.0565,0.2405
14.4144,18.018,18.018,13.5135,18.018,18.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-5.0299,14.8392,4.918,0.0502,7.8649,24.7117,0.3094,1667.0073,7.5108,127.7667,1.8005,53.1012,1.8288,4.0612,4.6958,54.9612,6.6769,2.1467,13.7847,109.4594,189.6395,157.9485,68.1864,0.313,0.4344,2.0745,3.6328,0.0447,295.1226,1.5025,4.4494,0.1056,7.9282,0.5227,0.3479,0.2733,8.15,2.1269,0.4396,3.6231,66.3354,50.6096,28.1461,26.8975,0.0487,0.1286,0.3222,0.2045,0.1679,0.2278,0.2769,0.0647,0.2117,0.3586,0.0995,0.0649,0.1883,0.3744,0.2602,0.371,0.7192,0.3398,0.2368,0.4341,0.1961,0.3782
0.0,17.3553719,17.3553719,17.3553719,17.3553719,17.3553719,0.0,0.0,0.0,13.2231405,0.0,0.0,0.0,0.0,0.0,IM,3,-3.8302,14.8588,7.3659,0.0476,8.2975,28.6777,0.2986,1898.719,8.3821,127.6307,1.8048,62.4444,1.5207,4.5936,4.6992,59.2165,7.2842,2.329,11.6909,116.0992,192.4711,169.9802,69.1116,0.3214,0.4136,1.7728,3.3707,0.0636,322.7669,0.5881,4.0969,0.1044,8.4384,0.4991,0.7872,0.2609,5.7098,1.214,0.3252,3.0672,59.2865,44.817,16.0504,24.945,0.0557,0.1456,0.2477,0.1768,0.2696,0.2169,0.0786,0.065,0.1987,0.3285,0.2625,0.0625,0.1125,0.2237,0.1526,0.3126,0.6063,0.2895,0.1164,0.3957,0.2044,0.4215
5.660377358,0.0,0.0,0.0,0.0,0.0,0.0,18.86792453,0.0,18.86792453,18.86792453,0.0,0.0,18.86792453,18.86792453,BCC,3,-3.857,14.4319,9.1037,0.0497,4.3208,47.5283,0.1127,2433.0,9.5019,149.6228,1.4628,113.1192,1.8679,6.4579,4.1725,53.1906,5.6975,1.8555,8.1472,107.0755,108.3019,138.4509,36.0679,0.3847,0.2511,0.5126,18.8466,0.043,470.566,4.1344,7.0771,0.1116,50.2648,0.3275,1.0393,0.149,12.2713,1.4471,0.3883,2.524,41.0751,32.225,32.9804,14.3638,0.0227,0.0545,0.1332,0.4436,0.463,0.2429,0.4892,0.0823,0.4894,0.2555,0.2061,0.0389,0.2439,0.3065,0.237,0.5007,0.4394,0.3824,0.2561,0.4833,0.0748,0.2757
16.0,16.0,16.0,0.0,16.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-9.6915,14.8652,2.9548,0.0564,6.96,27.28,0.2652,1926.4,7.7292,129.9544,1.8544,59.5818,1.8,4.66,4.6688,58.16,7.338,2.3064,12.012,137.68,220.84,179.272,80.548,0.3068,0.4508,1.9584,6.1184,0.0648,468.992,1.7819,6.7512,0.1482,14.5473,0.576,0.864,0.26,8.9024,1.8003,0.5469,4.6925,77.7728,61.8752,42.4051,29.2787,0.0408,0.1064,0.3263,0.3238,0.2822,0.3152,0.3107,0.1009,0.3545,0.3849,0.2432,0.0638,0.2022,0.3413,0.2812,0.508,0.6279,0.3687,0.3169,0.4368,0.1855,0.3366
17.8571,17.8571,0.0,0.0,17.8571,17.8571,0.0,0.0,0.0,0.0,0.0,0.0,28.5714,0.0,0.0,FCC,1,-12.7412,13.2066,1.6048,0.0556,7.3571,23.9285,0.2994,1548.2826,7.1932,130.889,1.7339,51.4916,2.1786,3.7807,4.5518,50.357,6.5007,1.9604,17.3607,229.1068,179.7854,147.9104,64.1249,0.307,0.4496,1.7602,3.9031,0.0356,236.4793,1.6047,6.7349,0.1494,8.7535,0.2934,0.6314,0.3737,13.0102,1.6824,0.3181,4.7079,163.3288,39.2093,38.167,20.9464,0.0454,0.1176,0.3108,0.2174,0.1401,0.1986,0.3021,0.0882,0.2241,0.1758,0.1729,0.0911,0.2636,0.3573,0.2394,0.2766,0.8187,0.2861,0.2853,0.346,0.1843,0.3287
0.0,22.2222,22.2222,0.0,22.2222,22.2222,0.0,0.0,0.0,11.1111,0.0,0.0,0.0,0.0,0.0,IM,1,-9.8898,13.1453,2.6176,0.0453,7.8889,27.8889,0.2909,1969.3314,8.2467,126.7043,1.7956,60.4266,1.6667,4.6656,4.7333,61.311,8.0255,2.4111,10.8333,132.8888,211.4442,176.9776,75.5888,0.312,0.44,1.4815,2.963,0.0557,267.1102,0.6326,3.5989,0.1037,7.2176,0.4444,0.6454,0.3037,4.0543,0.6306,0.3077,2.8444,60.9876,30.0245,13.3086,23.3037,0.0587,0.1511,0.2191,0.1736,0.2425,0.1646,0.0828,0.0637,0.195,0.2828,0.2217,0.0666,0.0716,0.0862,0.1415,0.2871,0.5329,0.227,0.0839,0.3658,0.2274,0.4267
0.0,0.0,0.0,0.0,0.0,0.0,4.761904762,19.04761905,0.0,19.04761905,19.04761905,0.0,0.0,19.04761905,19.04761905,BCC,3,1.4669,14.3353,24.8296,0.0526,4.4762,49.2381,0.1074,2540.7619,9.9252,149.3552,1.4876,117.2237,1.7619,6.6505,4.1867,55.1048,6.0862,1.9533,7.119,118.1905,121.0,147.8571,40.6333,0.3833,0.2548,0.5442,17.7234,0.0373,398.966,3.8803,7.3484,0.1315,47.6162,0.3628,0.9186,0.1613,12.3483,1.4585,0.4152,1.2426,43.6463,44.5714,37.2844,18.9333,0.025,0.0606,0.1312,0.3955,0.4129,0.1856,0.4393,0.1274,0.4406,0.2417,0.166,0.0443,0.2281,0.2664,0.2355,0.2239,0.4098,0.5098,0.2824,0.6269,0.0848,0.3116
7.5,13.3333333,13.3333333,0.0,13.3333333,45.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-13.5633,12.9187,1.6773,0.0562,8.0917,25.4917,0.3104,1761.0167,7.7375,127.6485,1.8117,54.2621,1.9417,4.3187,4.8299,58.7642,7.1735,2.3087,12.76,100.6083,197.15,167.655,72.8975,0.3131,0.4332,1.9597,2.7953,0.0481,153.9175,1.3873,5.1034,0.1115,5.6555,0.2511,0.2079,0.3334,7.0185,1.0991,0.4146,2.3893,53.8089,31.245,23.4992,22.6603,0.0419,0.1067,0.2907,0.1573,0.1838,0.1587,0.2422,0.0713,0.156,0.2331,0.0731,0.0718,0.1582,0.2486,0.2156,0.308,0.68,0.261,0.1939,0.3774,0.1845,0.3512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857143,0.0,28.5714286,0.0,14.2857143,0.0,14.2857143,28.5714286,BCC,3,1.0877,12.8852,27.7305,0.0679,4.4286,39.8571,0.1284,2340.8571,7.7257,148.8286,1.4757,92.2227,1.7143,6.32,4.1757,53.1714,5.7214,1.8871,7.2857,119.1429,95.4286,137.3429,31.9857,0.3947,0.2271,0.4898,9.9184,0.0407,280.9796,2.0751,9.0755,0.1335,25.0382,0.4082,0.7486,0.1506,10.4245,1.2902,0.4024,1.1306,39.2653,20.6531,26.0204,10.3265,0.0165,0.0404,0.1117,0.3839,0.3924,0.1289,0.3398,0.0931,0.4321,0.2635,0.1505,0.0382,0.2011,0.2461,0.234,0.2003,0.3453,0.2335,0.195,0.3498,0.0511,0.2153
0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,BCC,2,-1.4947,13.381,21.8812,0.0609,4.6,43.4,0.1205,2444.2,8.62,148.662,1.586,101.2874,1.6,6.386,4.236,54.02,6.122,2.046,6.94,138.6,139.2,156.74,47.4,0.3794,0.266,0.72,11.44,0.0341,327.76,2.508,8.2704,0.2352,30.881,0.48,0.6688,0.2088,11.664,1.5744,0.5472,1.448,54.88,75.92,49.808,30.52,0.0326,0.0816,0.1739,0.3708,0.3501,0.148,0.3509,0.1952,0.4192,0.3062,0.1396,0.0571,0.2213,0.2956,0.2903,0.2566,0.448,0.6931,0.3738,0.8194,0.1116,0.3983
86.2069,3.4483,3.4483,0.0,3.4483,3.4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC,1,-6.9071,4.9254,0.7576,0.0454,3.7241,14.8276,0.242,1062.4846,3.4593,140.6198,1.639,31.0351,2.8276,3.5159,4.35,37.407,2.6676,1.2624,21.9,32.1725,91.345,92.8416,36.1932,0.3313,0.3831,1.2485,3.151,0.0193,223.2483,1.3092,4.3971,0.0499,6.9881,0.2973,0.217,0.1207,6.3913,1.5131,0.3145,2.931,29.6078,36.8017,23.3474,12.0572,0.0131,0.0352,0.508,0.3104,0.1309,0.3111,0.5541,0.0493,0.3282,0.1627,0.0906,0.0473,0.2511,0.8271,0.3765,0.2007,1.5748,0.5981,0.37,0.5534,0.0853,0.1982
0.0,0.0,0.0,0.0,0.0,0.0,24.5283019,18.8679245,0.0,18.8679245,0.0,18.8679245,0.0,0.0,18.8679245,IM,3,-2.8183,13.3303,11.3935,0.0677,4.8679,34.0755,0.1523,2408.8302,7.3602,143.026,1.6808,76.9196,1.566,6.1974,4.3321,57.9811,6.7474,2.1649,7.2132,137.7358,159.3774,170.3962,55.6057,0.3693,0.2908,0.655,8.7362,0.0357,367.7323,1.8681,7.6785,0.2351,20.7661,0.4913,0.8433,0.1314,10.7405,1.632,0.5188,1.57,51.1214,83.2111,47.392,33.4048,0.04,0.099,0.1598,0.2653,0.2688,0.1586,0.2808,0.1735,0.2795,0.3165,0.1566,0.0419,0.197,0.2785,0.2746,0.2549,0.4527,0.619,0.3432,0.7249,0.123,0.3896
20.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-24.4262,13.381,0.8963,0.0745,6.8,23.2,0.2821,1636.2,6.566,132.626,1.754,49.664,2.2,4.27,4.652,53.08,6.202,1.89,14.54,108.6,161.2,149.16,51.52,0.3482,0.342,2.64,4.56,0.0607,281.28,2.3728,9.6272,0.1432,9.7916,0.32,0.352,0.3384,11.304,2.1536,0.424,3.624,74.32,54.56,41.248,24.664,0.0458,0.1136,0.4097,0.2367,0.2329,0.2193,0.3829,0.0855,0.2422,0.1818,0.1125,0.0766,0.2297,0.4038,0.2709,0.3233,0.7769,0.3578,0.3009,0.5002,0.141,0.3573
22.77992278,0.0,25.74002574,0.0,25.74002574,25.74002574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-11.9964,11.5146,1.617,0.0607,6.861,23.0386,0.288,1684.6088,6.7875,128.7839,1.7567,49.0124,1.9704,4.0721,4.6172,53.6485,6.7733,2.2177,13.4327,81.9241,193.5521,149.4158,78.5179,0.2835,0.5116,2.2023,4.5736,0.0457,342.4318,1.8623,6.5543,0.1166,10.037,0.4996,0.3108,0.2743,9.0885,2.2704,0.5378,4.6322,39.203,56.2902,31.9447,22.4692,0.0378,0.1073,0.3704,0.2447,0.1717,0.2631,0.3396,0.0691,0.249,0.3532,0.0958,0.0705,0.2136,0.4098,0.3011,0.4571,0.5859,0.3813,0.2622,0.3811,0.1631,0.2537
0.0,14.2857143,0.0,9.5238095,0.0,28.5714286,0.0,28.5714286,0.0,0.0,0.0,0.0,0.0,9.5238095,9.5238095,IM,3,-28.2245,13.8482,0.9183,0.0996,7.0952,31.5714,0.2525,1871.5238,7.8305,137.6829,1.6857,70.6038,1.9048,4.8224,4.6229,53.319,5.9533,1.971,11.4286,107.381,146.4286,149.2857,45.3619,0.3701,0.2867,2.9478,9.3061,0.107,209.4059,2.1546,12.9592,0.2245,24.4774,0.1723,0.5958,0.4141,9.698,1.2971,0.3595,2.751,62.2222,48.4898,34.3837,21.9909,0.0424,0.1035,0.4215,0.4433,0.4502,0.1497,0.332,0.1409,0.5226,0.1541,0.1711,0.098,0.185,0.2349,0.2172,0.2822,0.6638,0.3549,0.2387,0.5576,0.1234,0.3906
14.27958834,14.27958834,0.0,14.27958834,14.27958834,42.88164666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,3,-5.9487,12.2615,3.2551,0.0502,8.7148,25.5725,0.3318,1579.2067,7.8704,127.7072,1.85,54.4854,2.0,4.1244,4.8401,57.0178,6.3318,2.1331,15.1135,94.7015,174.2967,162.3237,64.0082,0.327,0.3929,1.8363,3.5906,0.0357,247.7261,1.4766,4.4425,0.0743,7.8547,0.2856,0.3909,0.3114,9.3204,1.9573,0.4139,2.8768,61.0015,42.4371,30.7432,21.455,0.0303,0.0767,0.2858,0.2035,0.1393,0.1888,0.2719,0.0549,0.2096,0.2672,0.1059,0.0689,0.196,0.3645,0.2406,0.2464,0.7892,0.2858,0.2369,0.3473,0.1125,0.2351
83.3333,4.1667,4.1667,0.0,4.1667,4.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-8.0883,5.6668,0.7633,0.0492,3.875,15.2084,0.2443,1089.4605,3.6175,140.0885,1.645,31.8795,2.7917,3.5421,4.3646,38.1792,2.8504,1.3004,21.5458,35.7502,95.7919,95.6627,37.6501,0.3304,0.3858,1.4583,3.6806,0.0226,260.7663,1.5292,5.1361,0.0583,8.1625,0.3472,0.2535,0.141,7.4654,1.7674,0.3674,3.4236,34.5836,42.9865,27.2711,14.0835,0.0156,0.0419,0.5284,0.3271,0.1406,0.3282,0.5728,0.0533,0.3454,0.1785,0.0972,0.0512,0.266,0.8367,0.3956,0.2207,1.5391,0.6169,0.3883,0.5773,0.0937,0.2157
18.1818,0.0,18.1818,9.0909,18.1818,18.1818,0.0,0.0,0.0,0.0,0.0,0.0,18.1818,0.0,0.0,BCC,1,-8.0661,14.6974,2.932,0.0559,7.1818,23.7272,0.2937,1609.0893,7.0218,130.1253,1.7291,50.9503,1.9091,3.7955,4.5191,49.8454,6.3945,2.1236,15.4454,153.6362,185.9998,142.2635,74.5545,0.2824,0.5145,2.0165,3.9008,0.0437,324.2643,1.5716,6.516,0.1336,8.7158,0.4959,0.5213,0.2532,10.5686,2.1061,0.4688,5.4678,125.9502,52.3637,30.3669,21.4479,0.0417,0.1167,0.3503,0.2231,0.1714,0.2482,0.3039,0.0812,0.2299,0.3499,0.1474,0.0755,0.2325,0.399,0.2791,0.3998,1.0979,0.3598,0.2501,0.3688,0.1686,0.2573
15.78947368,21.05263158,21.05263158,0.0,21.05263158,21.05263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,2,-10.248,13.3319,2.2422,0.0529,7.4211,24.1579,0.2992,1723.5263,7.3358,127.5995,1.7868,51.7271,1.9474,4.1584,4.7074,56.3316,7.1479,2.1937,13.2211,119.8421,200.3158,161.9737,71.8947,0.3076,0.45,1.9945,3.59,0.0423,249.6399,1.5253,4.917,0.1093,7.8142,0.3989,0.2673,0.3096,7.7917,1.692,0.4601,3.5546,68.7645,41.2853,27.2332,26.7435,0.05,0.1305,0.3162,0.2077,0.1573,0.2206,0.2878,0.0656,0.213,0.3105,0.085,0.0692,0.1863,0.3344,0.2667,0.3994,0.6717,0.3167,0.2382,0.4231,0.2106,0.384
4.545454545,18.18181818,18.18181818,13.63636364,18.18181818,18.18181818,0.0,9.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,3,-6.7314,15.5474,4.0773,0.0545,8.0,25.6364,0.3057,1765.3182,7.7182,127.8977,1.7959,55.2374,1.7273,4.2,4.7041,56.1091,7.0341,2.2073,12.4773,114.4091,194.9091,161.9909,68.0045,0.3192,0.4195,1.9091,2.405,0.0496,200.3223,1.2334,4.707,0.1129,5.0874,0.4628,0.3036,0.2698,6.9719,1.6268,0.3874,2.943,63.3388,43.405,23.5008,27.3405,0.0558,0.146,0.2919,0.1344,0.1956,0.1688,0.218,0.0709,0.137,0.3114,0.0943,0.0632,0.1513,0.2837,0.2129,0.3227,0.6517,0.2913,0.189,0.4449,0.2102,0.4237
0.0,0.0,0.0,0.0,0.0,0.0,22.22222222,11.11111111,22.22222222,22.22222222,22.22222222,0.0,0.0,0.0,0.0,BCC,3,-5.6524,13.1453,7.0293,0.0261,5.3333,53.5556,0.1122,3022.5556,12.7,140.43,1.8644,128.351,1.5556,7.5144,4.4144,71.1556,8.9767,2.7244,6.3333,166.6667,242.0,221.1,89.4556,0.336,0.3733,0.5926,17.7284,0.0334,417.7284,4.7511,3.5111,0.3516,48.0391,0.4938,0.9007,0.1427,8.2617,2.043,0.556,1.363,91.8519,113.7778,58.0,45.2395,0.0409,0.1037,0.125,0.3504,0.3348,0.1708,0.4025,0.1939,0.392,0.3194,0.1574,0.0332,0.1761,0.2918,0.2397,0.2717,0.581,0.5003,0.2873,0.5445,0.1384,0.3119
0.0,25.0,25.0,22.5,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,1,5.3615,12.2013,4.0701,0.0107,8.475,26.475,0.317,1788.5,8.2118,125.4023,1.8178,57.4587,1.525,4.0888,4.675,56.66,7.4235,2.2495,12.04,136.125,209.0,166.99,71.8225,0.3117,0.4402,1.475,1.475,0.0382,207.0,0.6767,1.079,0.0789,3.5382,0.4988,0.2694,0.1862,4.962,1.5397,0.3328,3.04,65.375,36.0,17.1705,26.7464,0.0621,0.1652,0.2094,0.067,0.1454,0.1585,0.0877,0.0521,0.0718,0.3275,0.0832,0.0466,0.1031,0.2529,0.1725,0.3134,0.559,0.2455,0.1314,0.4093,0.2301,0.4362
22.22222222,0.0,11.11111111,0.0,0.0,0.0,0.0,22.22222222,0.0,22.22222222,0.0,22.22222222,0.0,0.0,0.0,BCC,2,-14.9666,13.1453,1.7365,0.0522,4.4444,24.6667,0.1949,1977.1111,5.6656,139.1722,1.6022,54.3767,1.8889,5.1489,4.3244,52.0222,5.7778,1.9444,11.6667,75.7778,124.1111,134.4333,44.6111,0.354,0.3311,0.8395,7.2593,0.0382,480.0988,1.836,6.5348,0.0286,17.1241,0.5926,1.1477,0.0415,11.6198,2.0158,0.5195,5.3037,34.0247,36.1481,32.7407,17.8815,0.04,0.1037,0.2151,0.3884,0.2269,0.3156,0.3722,0.0235,0.415,0.3902,0.284,0.0149,0.2436,0.4104,0.3059,0.5568,0.5673,0.4709,0.2646,0.5953,0.1614,0.4564
0.0,16.0,16.0,0.0,16.0,32.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,IM,1,-13.8783,14.14,1.9174,0.0551,7.76,25.76,0.296,1881.96,7.7064,127.7956,1.7856,55.285,1.84,4.4708,4.7516,59.416,7.6196,2.3192,11.232,118.16,200.0,169.548,71.236,0.3193,0.4192,1.9072,1.9072,0.0547,157.7088,1.1886,5.0138,0.124,3.5277,0.2688,0.2253,0.3345,5.3581,0.8036,0.3592,2.327,56.992,31.68,19.0579,24.7859,0.0541,0.1386,0.2783,0.0838,0.2092,0.0956,0.1903,0.076,0.0718,0.1992,0.0717,0.0725,0.1128,0.1401,0.1721,0.2412,0.5709,0.2394,0.1433,0.4036,0.2056,0.412
10.2041,20.4082,20.4082,0.0,20.4082,20.4082,0.0,0.0,0.0,8.1633,0.0,0.0,0.0,0.0,0.0,IM,1,-12.5478,14.4228,2.1237,0.0556,7.449,26.1021,0.2882,1847.6569,7.6739,128.0543,1.7806,56.3512,1.8163,4.4761,4.6959,58.3736,7.41,2.2739,12.2082,121.939,199.1841,167.0922,71.5593,0.3129,0.4369,1.8992,3.5735,0.0545,282.9761,1.2126,5.5089,0.1135,7.9779,0.4665,0.5051,0.3095,6.4939,1.2735,0.4142,3.4202,64.9481,41.7408,21.257,26.3357,0.0549,0.1425,0.2947,0.2344,0.2288,0.2289,0.2345,0.0677,0.2532,0.3276,0.2166,0.0697,0.159,0.2702,0.228,0.396,0.6271,0.3085,0.1965,0.4148,0.2157,0.4097
20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-5.6017,13.381,3.6299,0.056,8.2,24.6,0.3216,1519.6,7.454,128.956,1.826,52.7998,2.0,3.998,4.716,53.78,5.96,1.946,15.84,106.6,164.0,153.52,56.32,0.3362,0.37,2.16,4.64,0.0419,299.28,1.9016,5.6856,0.0864,10.3271,0.4,0.4464,0.2872,10.464,2.444,0.3568,3.448,75.92,51.2,36.016,20.824,0.0314,0.08,0.3397,0.2393,0.1595,0.2203,0.3233,0.061,0.2489,0.3162,0.115,0.0677,0.2186,0.4432,0.2552,0.2647,0.8031,0.3397,0.2764,0.3912,0.119,0.2719
0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,BCC,3,-2.6129,11.5256,11.9947,0.0254,5.0,44.5,0.1288,2719.25,9.9975,142.0775,1.7,104.4183,1.5,6.835,4.37,63.275,7.4075,2.34,7.275,117.5,184.0,186.3,64.3,0.3583,0.3175,0.5,14.25,0.0335,389.125,3.4575,2.9087,0.23,38.2659,0.5,1.0,0.115,9.5375,1.2875,0.39,1.475,56.25,73.5,41.85,32.1,0.0398,0.0975,0.1414,0.4108,0.3175,0.1805,0.4387,0.1576,0.4608,0.3333,0.1804,0.0311,0.1759,0.1987,0.2056,0.2561,0.5657,0.4853,0.2859,0.5907,0.1192,0.3336
11.7647,0.0,11.7647,0.0,23.5294,0.0,11.7647,11.7647,11.7647,17.6471,0.0,0.0,0.0,0.0,0.0,IM,1,-11.9996,15.8415,3.0118,0.0635,5.7059,33.9412,0.1982,2281.412,8.5482,135.2682,1.8106,77.3746,1.7059,5.6441,4.4365,60.0118,7.8124,2.3976,9.9,132.3529,209.9411,178.8353,79.1,0.3173,0.4247,1.2872,13.8131,0.0714,642.602,2.9626,7.6835,0.2206,34.903,0.5813,1.7225,0.11,11.755,2.3078,0.5907,4.1882,73.0796,92.0692,50.5951,38.2824,0.0509,0.1309,0.2804,0.5104,0.4005,0.3393,0.5295,0.15,0.5784,0.3901,0.3293,0.0263,0.2557,0.3916,0.3113,0.5704,0.6689,0.5276,0.3769,0.5669,0.1896,0.3698
33.3333,16.6667,16.6667,0.0,16.6667,16.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-14.4091,12.9758,1.4038,0.0667,6.5,21.8334,0.285,1558.8355,6.37,130.8435,1.75,46.5719,2.1667,3.9983,4.6183,51.6167,6.0317,1.9617,15.3833,98.0002,173.1669,144.7502,63.0001,0.3135,0.4333,2.5,5.8889,0.0478,417.2217,2.4467,8.2178,0.1233,13.0599,0.5556,0.4056,0.3044,11.9444,2.8278,0.5917,5.4778,69.0001,68.7777,43.6333,30.0667,0.0455,0.12,0.4237,0.2914,0.1763,0.2992,0.4175,0.0724,0.3015,0.3172,0.1108,0.0732,0.2539,0.5045,0.3515,0.4103,0.8503,0.4468,0.3317,0.5102,0.1875,0.3626
22.49718785,0.0,0.0,20.0,15.0056243,20.0,0.0,22.49718785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,3,-19.6673,13.2991,1.0383,0.0715,6.9753,23.1755,0.2863,1535.521,6.3722,134.1918,1.7453,49.6666,2.025,4.082,4.5723,48.8936,5.1633,1.843,15.3747,62.3813,139.5066,133.3289,50.1406,0.3404,0.3598,3.1273,5.1073,0.072,342.109,2.4947,9.4202,0.1532,11.0165,0.4387,0.5482,0.2622,9.4256,1.9751,0.4347,4.231,27.3429,45.6534,32.152,22.6351,0.0317,0.0798,0.4706,0.2598,0.2695,0.2469,0.4083,0.0904,0.2679,0.3217,0.1433,0.0696,0.2279,0.4641,0.2835,0.3211,0.6591,0.3744,0.2822,0.5,0.1184,0.2782
0.0,17.2414,17.2414,0.0,17.2414,17.2414,0.0,13.7931,0.0,0.0,0.0,0.0,17.2414,0.0,0.0,BCC+FCC,1,-11.3592,14.8707,2.3833,0.0596,7.4483,25.4483,0.2885,1820.4846,7.5672,129.4208,1.7348,54.9481,1.8276,4.1397,4.6059,54.4242,7.4886,2.2245,12.9242,190.6899,205.1382,159.7622,71.7656,0.3058,0.4569,1.6052,1.6052,0.0457,157.2184,1.0098,6.5389,0.1433,2.9748,0.2854,0.4342,0.3235,8.4839,0.9945,0.3555,3.4578,128.1453,28.8228,24.591,24.1855,0.0618,0.1618,0.2557,0.0748,0.1917,0.1125,0.1836,0.0866,0.0674,0.2067,0.1442,0.0802,0.1824,0.1582,0.1849,0.3668,0.8171,0.2212,0.1848,0.4072,0.2415,0.4254
