Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Preparation method,Reference
4.545454545,18.18181818,18.18181818,13.63636364,18.18181818,18.18181818,0,9.090909091,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
9.090909091,18.18181818,18.18181818,9.090909091,18.18181818,18.18181818,0,9.090909091,0,0,0,0,0,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
13.63636364,18.18181818,18.18181818,4.545454545,18.18181818,18.18181818,0,9.090909091,0,0,0,0,0,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,18.18181818,18.18181818,18.18181818,18.18181818,18.18181818,0,9.090909091,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
16.66666667,16.66666667,16.66666667,0,16.66666667,16.66666667,0,16.66666667,0,0,0,0,0,0,0,BCC1+BCC2,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
18.18181818,18.18181818,18.18181818,0,18.18181818,18.18181818,0,9.090909091,0,0,0,0,0,0,0,BCC1+BCC2,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
15.38638985,15.38638985,15.38638985,0,15.38638985,15.38638985,0,23.06805075,0,0,0,0,0,0,0,BCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
14.28571429,14.28571429,0,0,14.28571429,14.28571429,0,14.28571429,0,0,0,14.28571429,0,0,14.28571429,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
16.66666667,0,0,0,16.66666667,16.66666667,0,16.66666667,0,0,0,16.66666667,0,0,16.66666667,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,16.66666667,16.66666667,16.66666667,16.66666667,0,0,0,16.66666667,0,0,16.66666667,BCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
1.960784314,19.60784314,19.60784314,0,19.60784314,19.60784314,0,0,0,0,0,0,19.60784314,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
3.846153846,19.23076923,19.23076923,0,19.23076923,19.23076923,0,0,0,0,0,0,19.23076923,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.063197026,18.58736059,18.58736059,0,18.58736059,18.58736059,0,0,0,0,0,0,18.58736059,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.918968692,18.41620626,18.41620626,0,18.41620626,18.41620626,0,0,0,0,0,0,18.41620626,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
8.925318761,18.21493625,18.21493625,0,18.21493625,18.21493625,0,0,0,0,0,0,18.21493625,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
10.07194245,17.98561151,17.98561151,0,17.98561151,17.98561151,0,0,0,0,0,0,17.98561151,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
11.03202847,17.79359431,17.79359431,0,17.79359431,17.79359431,0,0,0,0,0,0,17.79359431,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
11.97183099,17.6056338,17.6056338,0,17.6056338,17.6056338,0,0,0,0,0,0,17.6056338,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
13.04347826,17.39130435,17.39130435,0,17.39130435,17.39130435,0,0,0,0,0,0,17.39130435,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
13.94148021,17.21170396,17.21170396,0,17.21170396,17.21170396,0,0,0,0,0,0,17.21170396,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
14.96598639,17.00680272,17.00680272,0,17.00680272,17.00680272,0,0,0,0,0,0,17.00680272,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
15.96638655,16.80672269,16.80672269,0,16.80672269,16.80672269,0,0,0,0,0,0,16.80672269,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
20,16,16,0,16,16,0,0,0,0,0,0,16,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,19.04761905,19.04761905,0,19.04761905,19.04761905,0,0,0,0,0,4.761904762,19.04761905,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,19.04761905,19.04761905,0,19.04761905,19.04761905,0,0,0,0,0,4.761904762,19.04761905,0,0,FCC+IM,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,18.18181818,18.18181818,0,18.18181818,18.18181818,0,0,0,0,0,9.090909091,18.18181818,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,18.18181818,18.18181818,0,18.18181818,18.18181818,0,0,0,0,0,9.090909091,18.18181818,0,0,FCC,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,17.39130435,17.39130435,0,17.39130435,17.39130435,0,0,0,0,0,13.04347826,17.39130435,0,0,FCC+IM,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,17.39130435,17.39130435,0,17.39130435,17.39130435,0,0,0,0,0,13.04347826,17.39130435,0,0,FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,16.66666667,16.66666667,0,16.66666667,16.66666667,0,0,0,0,0,16.66666667,16.66666667,0,0,FCC+IM,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,16.66666667,16.66666667,0,16.66666667,16.66666667,0,0,0,0,0,16.66666667,16.66666667,0,0,FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.975933031,0,23.26473666,0,34.87966516,11.6149285,0,0,0,0,0,0,23.26473666,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
11.1,0,22.23333333,0,33.33333333,11.1,0,0,0,0,0,0,22.23333333,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
25,0,25,0,25,25,0,0,0,0,0,0,0,0,0,BCC1+BCC2,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
20,0,20,0,20,20,20,0,0,0,0,0,0,0,0,BCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
23.80952381,0,23.80952381,0,23.80952381,23.80952381,4.761904762,0,0,0,0,0,0,0,0,BCC1+BCC2,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
22.22222222,0,22.22222222,0,22.22222222,22.22222222,11.11111111,0,0,0,0,0,0,0,0,BCC1+BCC2,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
20.83333333,0,20.83333333,0,20.83333333,20.83333333,16.66666667,0,0,0,0,0,0,0,0,BCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,22.22222222,22.22222222,11.11111111,22.22222222,22.22222222,0,0,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,0,16.66666667,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,18.18181818,18.18181818,18.18181818,18.18181818,18.18181818,0,9.090909091,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,17.24137931,17.24137931,17.24137931,17.24137931,17.24137931,0,13.79310345,0,0,0,0,0,0,0,FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
9.090909091,18.18181818,18.18181818,18.18181818,18.18181818,18.18181818,0,0,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.692307692,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,0,15.38461538,0,0,0,0,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
8.771929825,17.54385965,17.54385965,17.54385965,17.54385965,17.54385965,0,3.50877193,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
8.474576271,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,0,6.779661017,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
8.196721311,16.39344262,16.39344262,16.39344262,16.39344262,16.39344262,0,9.836065574,0,0,0,0,0,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.936507937,15.87301587,15.87301587,15.87301587,15.87301587,15.87301587,0,12.6984127,0,0,0,0,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.470440702,14.92296668,14.92296668,14.92296668,14.92296668,14.92296668,0,17.9147259,0,0,0,0,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.245788512,14.49157702,14.49157702,14.49157702,14.49157702,14.49157702,0,20.29632636,0,0,0,0,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.031778229,14.08609421,14.08609421,14.08609421,14.08609421,14.08609421,0,22.53775073,0,0,0,0,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.850665352,13.7013307,13.7013307,13.7013307,13.7013307,13.7013307,0,24.64268112,0,0,0,0,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.666666667,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,0,26.66666667,0,0,0,0,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
9.090909091,18.18181818,18.18181818,18.18181818,18.18181818,18.18181818,0,0,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
8.771929825,17.54385965,17.54385965,17.54385965,17.54385965,17.54385965,0,0,0,0,0,3.50877193,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
8.474576271,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,0,0,0,0,0,6.779661017,0,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
8.196721311,16.39344262,16.39344262,16.39344262,16.39344262,16.39344262,0,0,0,0,0,9.836065574,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.936507937,15.87301587,15.87301587,15.87301587,15.87301587,15.87301587,0,0,0,0,0,12.6984127,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.692307692,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,0,0,0,0,0,15.38461538,0,0,0,BCC+FCC+IM,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.470440702,14.92296668,14.92296668,14.92296668,14.92296668,14.92296668,0,0,0,0,0,17.9147259,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.245788512,14.49157702,14.49157702,14.49157702,14.49157702,14.49157702,0,0,0,0,0,20.29632636,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
7.031778229,14.08609421,14.08609421,14.08609421,14.08609421,14.08609421,0,0,0,0,0,22.53775073,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.850665352,13.7013307,13.7013307,13.7013307,13.7013307,13.7013307,0,0,0,0,0,24.64268112,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.666666667,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,0,0,0,0,0,26.66666667,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,0,0,0,0,0,0,0,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
20,20,0,20,20,20,0,0,0,0,0,0,0,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
16.66666667,16.66666667,0,16.66666667,16.66666667,16.66666667,0,16.66666667,0,0,0,0,0,0,0,BCC+FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
